t,o,h,l,c
2026-01-17 15:00:00+00:00,1017377.9465999997,1017986.2567999996,1014463.7828000002,1014914.9234000004
2026-01-17 16:00:00+00:00,1014914.9234,1017737.8142000005,1014812.727,1017733.1574000005
2026-01-17 17:00:00+00:00,1017773.8836,1018076.823,1017575.1518000006,1018036.5978000002
2026-01-17 18:00:00+00:00,1018036.114,1018079.0677999996,1016058.9514,1016353.9578
2026-01-17 19:00:00+00:00,1016353.9445999999,1016553.1421999999,1016339.8527999998,1016409.223
2026-01-17 20:00:00+00:00,1016409.223,1016410.9112,1015827.6428,1015909.8029999997
2026-01-17 21:00:00+00:00,1015909.8099999997,1016131.0092,1012398.8522000001,1012411.3253999999
2026-01-17 22:00:00+00:00,1012413.3254,1016008.2736000001,1010765.0158,1015826.3538000009
2026-01-17 23:00:00+00:00,1015826.3538000009,1015831.1486,1014465.0008000006,1014478.7700000007
2026-01-18 00:00:00+00:00,1014478.77,1016589.8602,1014456.3794000003,1015733.3667999995
2026-01-18 01:00:00+00:00,1015628.423,1018365.6678,1015305.9018000005,1018335.4700000001
2026-01-18 02:00:00+00:00,1018335.4700000001,1018464.8905999999,1016453.5706000006,1016972.936
2026-01-18 03:00:00+00:00,1016973.2074,1017907.7088,1016728.9755999999,1017753.2466
2026-01-18 04:00:00+00:00,1017753.2466,1017753.2466,1017114.2344000001,1017329.6085999998
2026-01-18 05:00:00+00:00,1017323.7078,1017673.2479999999,1017313.9378000001,1017647.135
2026-01-18 06:00:00+00:00,1017647.501,1017933.4866000001,1017637.6942,1017763.6508000002
2026-01-18 07:00:00+00:00,1017763.6508,1020567.1616000002,1017441.471,1020566.7916000002
2026-01-18 08:00:00+00:00,1020568.8758,1020769.7075999998,1019238.7478000002,1019577.5633999996
2026-01-18 09:00:00+00:00,1019578.4318,1021634.2231999993,1019246.1407999999,1021468.1827999993
2026-01-18 10:00:00+00:00,1021468.1827999993,1022796.2821999999,1021468.1827999993,1022796.2821999999
2026-01-18 11:00:00+00:00,1022796.2822,1023210.7676000003,1022689.9859999999,1023210.7676000003
2026-01-18 12:00:00+00:00,1023210.6816,1023248.2237999998,1023017.6952000003,1023184.3120000005
2026-01-18 13:00:00+00:00,1023184.3120000005,1023879.6516000002,1022946.0620000002,1023857.6102000001
2026-01-18 14:00:00+00:00,1023798.053,1026838.3662000005,1023793.9295999999,1026166.1046000008
2026-01-18 15:00:00+00:00,1026157.8025999999,1027965.0359999997,1026145.7313999999,1027759.7661999998
2026-01-18 16:00:00+00:00,1027762.0668,1028600.8292000002,1026454.7307999999,1028160.1570000002
2026-01-18 17:00:00+00:00,1028127.9332000002,1029293.9639999991,1027776.9542000002,1029124.1929999989
2026-01-18 18:00:00+00:00,1029123.4129999989,1031551.6461999991,1025292.2516000004,1031551.6461999991
2026-01-18 19:00:00+00:00,1031551.6462,1032481.2005999999,1029942.4717999999,1031127.0661999997
2026-01-18 20:00:00+00:00,1031127.0661999997,1031578.2699999996,1030592.7228000001,1030839.7529999994
2026-01-18 21:00:00+00:00,1030833.7998,1030967.6088000002,1029850.9749999999,1029986.8991999985
2026-01-18 22:00:00+00:00,1029986.9055999984,1032589.1907999957,1029720.7859999996,1032589.1121999957
2026-01-18 23:00:00+00:00,1032591.1891999999,1032733.6737999992,998458.440600001,1008805.5084000007
2026-01-19 00:00:00+00:00,1008805.5304,1008805.5304,953128.1349999998,956316.4697999996
2026-01-19 01:00:00+00:00,956319.4452,965538.5807999994,956289.3048000004,961661.4137999993
2026-01-19 02:00:00+00:00,961661.4138,962940.3340000003,961661.4138,962587.9482000008
2026-01-19 03:00:00+00:00,962602.1734,964539.3094,962214.4537999999,964468.4578000001
2026-01-19 04:00:00+00:00,964468.4578,964794.2407999999,958940.5874000003,958940.5874000003
2026-01-19 05:00:00+00:00,958940.581,962088.2155999996,958927.0046000001,960484.6404
2026-01-19 06:00:00+00:00,960490.8888000001,960591.1715999995,957929.5377999997,958553.5790000003
2026-01-19 07:00:00+00:00,958553.5664,958660.4853999998,947951.0834000001,947952.2832000002
2026-01-19 08:00:00+00:00,947952.2832000002,1041259.8913999998,943352.8004000001,1041258.6005999999
2026-01-19 09:00:00+00:00,1041257.9605999999,1054254.107000002,1041257.9605999999,1054230.4050000035
2026-01-19 10:00:00+00:00,1054245.9856,1060241.081000002,1054216.7992000005,1060239.6238000023
2026-01-19 11:00:00+00:00,1060240.082,1066641.3910000003,1060240.082,1066509.6832000022
2026-01-19 12:00:00+00:00,1066509.6832000022,1067919.3974000013,1066487.0996000008,1067918.3974000013
2026-01-19 13:00:00+00:00,1067918.3974,1071041.9546,1067773.2848,1071039.9274000002
2026-01-19 14:00:00+00:00,1071039.8795999999,1071078.8240000003,1063433.6960000002,1064791.7292000009
2026-01-19 15:00:00+00:00,1064791.4878,1071031.3274000005,1064776.3774000008,1071030.1266000005
2026-01-19 16:00:00+00:00,1071030.4350000005,1072292.7200000002,1070346.4164000007,1071032.6021999994
2026-01-19 17:00:00+00:00,1071033.1241999993,1072443.8663999995,1070650.1978000002,1072218.2044000004
2026-01-19 18:00:00+00:00,1072218.2144,1072266.421799999,1066202.7930000008,1067852.2914000002
2026-01-19 19:00:00+00:00,1067851.9994000003,1069041.185,1066788.0592,1068960.890999999
2026-01-19 20:00:00+00:00,1068960.8922,1075832.2413999997,1068935.0628,1074398.401800002
2026-01-19 21:00:00+00:00,1074398.401800002,1074781.2206,1074383.3088000005,1074450.9570000002
2026-01-19 22:00:00+00:00,1074450.9998,1074920.9786,1036273.3713999997,1036273.3713999997
2026-01-19 23:00:00+00:00,1035958.1076,1035958.1076,964623.2157999997,964640.7351999998
2026-01-20 00:00:00+00:00,964640.7351999998,964749.1142000002,960920.3776,961093.9131999997
2026-01-20 01:00:00+00:00,961095.5126,962511.9017999986,959599.6034,959683.0607999997
2026-01-20 02:00:00+00:00,959683.0607999997,962136.0606000006,959683.0607999997,962135.4834000004
2026-01-20 03:00:00+00:00,962135.55,963303.9311999999,961256.3642,961391.2916000003
2026-01-20 04:00:00+00:00,961391.2916000003,961470.5244000002,957432.9052000003,957470.0932000004
2026-01-20 05:00:00+00:00,957469.3512,961497.9366000007,952400.1045999991,952781.5279999998
2026-01-20 06:00:00+00:00,952781.528,962797.1421999993,948973.5646000005,961774.3506000008
2026-01-20 07:00:00+00:00,961774.338,975041.7831999997,960134.4905999991,972232.4178000004
2026-01-20 08:00:00+00:00,972233.1910000001,972550.4328000001,966271.7948000005,968409.1789999993
2026-01-20 09:00:00+00:00,968409.4878,969279.5259999998,966323.7552000007,966687.9178000008
2026-01-20 10:00:00+00:00,966688.3430000001,966822.6372,963571.4256000005,963605.7919999999
2026-01-20 11:00:00+00:00,963605.7919999999,963606.6306,958340.6778000011,959807.6447999992
2026-01-20 12:00:00+00:00,959807.8161999992,961806.9772000001,959807.8161999992,961675.1492000002
2026-01-20 13:00:00+00:00,961675.1492000002,961680.8750000001,956467.7054000003,956702.0806000005
2026-01-20 14:00:00+00:00,956721.7846,967780.1420000003,942718.3904000006,942720.7630000006
2026-01-20 15:00:00+00:00,942721.6044000007,942808.1939999999,919748.1778000001,920261.6437999996
2026-01-20 16:00:00+00:00,920261.2404,930298.4383999998,918395.7810000004,925435.784
2026-01-20 17:00:00+00:00,925760.1707999998,989988.1688000007,923800.6358000005,989988.1688000007
2026-01-20 18:00:00+00:00,989995.0982,1026198.8646000002,989982.7421999996,1024582.0454000008
2026-01-20 19:00:00+00:00,1024588.1492000001,1047024.6100000001,1024047.9323999994,1046995.4675999999
2026-01-20 20:00:00+00:00,1046995.4752,1050880.7699999993,1045226.7070000003,1050379.4489999993
2026-01-20 21:00:00+00:00,1050359.233,1051100.4264000005,1049058.6287999996,1049833.373599999
2026-01-20 22:00:00+00:00,1049833.4078,1055740.7836000007,1020663.0554000005,1021294.2173999996
2026-01-20 23:00:00+00:00,1021294.1902,1022654.1930000002,1016583.3852000001,1021387.6971999992
2026-01-21 00:00:00+00:00,1021439.4782000001,1023345.6098000007,1015765.0782000006,1021923.5935999998
2026-01-21 01:00:00+00:00,1021923.5936,1022607.0402000004,1020693.9794000003,1021320.5766000005
2026-01-21 02:00:00+00:00,1021323.2918,1022095.2212000004,1020993.5800000007,1021641.5152000008
2026-01-21 03:00:00+00:00,1021641.5152000008,1023139.8882000002,1021424.8724,1022800.3542000004
2026-01-21 04:00:00+00:00,1022800.3439999999,1022800.7664,1021515.2652000004,1021659.2975999999
2026-01-21 05:00:00+00:00,1021669.6628,1028414.7861999996,1021669.6102,1026369.4530000002
2026-01-21 06:00:00+00:00,1026371.3734,1033205.0532000001,1026334.8109999999,1033194.4976000002
2026-01-21 07:00:00+00:00,1033184.3957999999,1037111.9474000003,1033176.3664000002,1037039.4618000002
2026-01-21 08:00:00+00:00,1037039.4618000002,1038959.8686,1037013.6764000001,1038737.5015999993
2026-01-21 09:00:00+00:00,1038739.3386,1045664.298199999,1038739.3386,1044596.2381999985
2026-01-21 10:00:00+00:00,1044596.1918,1045608.3879999995,1044098.3766000001,1044990.0137999997
2026-01-21 11:00:00+00:00,1044989.9937999999,1050953.4804,1043595.928,1050937.2544
2026-01-21 12:00:00+00:00,1050938.5707999999,1082883.5186000003,1050879.899,1076851.5951999996
2026-01-21 13:00:00+00:00,1076850.7550000001,1105287.3112000008,1070436.7569999998,1104732.3574
2026-01-21 14:00:00+00:00,1104749.7286000003,1124033.1692000004,1104282.2274000014,1122824.7350000008
2026-01-21 15:00:00+00:00,1122807.528800001,1133159.9696000004,1110079.034000002,1110596.0191999995
2026-01-21 16:00:00+00:00,1110596.0192,1116084.2973999996,1098402.9184000005,1098460.8524000004
2026-01-21 17:00:00+00:00,1098464.2958,1103997.5123999987,1093853.352199999,1103996.4453999987
2026-01-21 18:00:00+00:00,1103996.4454,1104096.8358,1097714.4320000003,1103708.975000001
2026-01-21 19:00:00+00:00,1103711.1238,1158235.6579999996,1096836.2335999995,1119581.229200001
2026-01-21 20:00:00+00:00,1119592.9657999997,1127894.6265999991,1119471.5661999993,1124423.015999998
2026-01-21 21:00:00+00:00,1124422.831199998,1127761.1743999997,1122952.8996000018,1122952.8996000018
2026-01-21 22:00:00+00:00,1122952.8996,1123120.0884,1103662.3973999985,1103662.3973999985
2026-01-21 23:00:00+00:00,1103662.4242,1103694.1862000003,1096851.6707999997,1097048.7533999998
2026-01-22 00:00:00+00:00,1097048.7534,1100326.6077999994,1095581.9983999997,1099128.547799999
2026-01-22 01:00:00+00:00,1099132.2646,1103618.5033999996,1097960.8231999993,1102515.9944
2026-01-22 02:00:00+00:00,1102536.0716,1102669.46,1097164.8406000005,1097520.2433999993
2026-01-22 03:00:00+00:00,1097520.2433999993,1101747.4139999994,1078045.415000001,1079125.3111999985
2026-01-22 04:00:00+00:00,1079140.4316,1082441.253199999,1079027.1991999994,1082214.6941999993
2026-01-22 05:00:00+00:00,1082215.5956000001,1082223.1283999996,1077905.228200001,1077905.228200001
2026-01-22 06:00:00+00:00,1077905.228200001,1080470.8000000007,1077150.7117999997,1077919.5243999995
2026-01-22 07:00:00+00:00,1077919.5243999995,1077919.5243999995,1076050.1051999992,1076051.9343999992
2026-01-22 08:00:00+00:00,1076051.9745999998,1076299.247599999,1075675.976199999,1076196.743999998
2026-01-22 09:00:00+00:00,1076196.744,1087141.3665999987,1076072.3485999992,1087107.9307999976
2026-01-22 10:00:00+00:00,1087107.9307999976,1087297.2947999993,1085615.730399999,1086395.2029999995
2026-01-22 11:00:00+00:00,1086388.3177999996,1086831.1692000006,1084087.0796000003,1086830.9324000005
2026-01-22 12:00:00+00:00,1086830.946,1089684.1729999997,1086747.3818000008,1089654.892399999
2026-01-22 13:00:00+00:00,1089654.4716,1096697.3354000014,1088015.9169999994,1096635.523000001
2026-01-22 14:00:00+00:00,1096635.523000001,1108452.3382000008,1091643.3501999998,1094544.2272
2026-01-22 15:00:00+00:00,1094544.331,1094874.1077999969,1023241.517200001,1070984.1409999991
2026-01-22 16:00:00+00:00,1070986.0781999994,1083774.9558,1059258.8351999992,1083680.2231999994
2026-01-22 17:00:00+00:00,1083681.0028,1109009.7745999985,1083681.0028,1108613.4547999979
2026-01-22 18:00:00+00:00,1108625.0369999998,1118411.3499999996,1090111.7031999999,1109720.657799999
2026-01-22 19:00:00+00:00,1109723.1346,1113097.8572000002,1095612.5636000007,1103794.2661999995
2026-01-22 20:00:00+00:00,1103791.3865999996,1104797.705000001,1102717.8352000022,1104583.6852000013
2026-01-22 21:00:00+00:00,1104583.7050000015,1125974.3260000008,1104321.5155999998,1125950.9871999999
2026-01-22 22:00:00+00:00,1125951.001,1131836.7566000016,1111602.7185999993,1111602.7287999992
2026-01-22 23:00:00+00:00,1111663.0683999998,1119161.6883999999,1105383.603599999,1105383.603599999
2026-01-23 00:00:00+00:00,1105383.6538000002,1105383.6538000002,1087777.8674,1087802.4118000001
2026-01-23 01:00:00+00:00,1087822.7358000001,1089137.895799999,1085489.0591999993,1089106.9255999986
2026-01-23 02:00:00+00:00,1089295.3128,1090304.0488,1082713.844400001,1082735.788000001
2026-01-23 03:00:00+00:00,1082735.7958,1089962.5568000001,1082716.6367999997,1089122.6695999992
2026-01-23 04:00:00+00:00,1089122.7558,1089197.8348,1085353.0382000005,1085703.6005999993
2026-01-23 05:00:00+00:00,1085703.7438,1085708.6068,1084963.1447999997,1085233.2766000002
2026-01-23 06:00:00+00:00,1085233.3446,1085274.0385999996,1016667.0863999992,1016667.0863999992
2026-01-23 07:00:00+00:00,1016520.1519999999,1016520.1519999999,992351.119199999,992351.119199999
2026-01-23 08:00:00+00:00,992349.1081999999,1001560.7826000005,985379.2500000003,994873.1633999994
2026-01-23 09:00:00+00:00,994874.1586,1002495.3447999998,984428.3041999991,993927.6224000006
2026-01-23 10:00:00+00:00,993927.6140000005,1008821.5507999997,976766.7285999996,976767.1757999995
2026-01-23 11:00:00+00:00,976767.1758,978463.7665999999,971485.3775999999,971487.8951999999
2026-01-23 12:00:00+00:00,971487.0678000001,971614.9343999999,968131.9036000001,968131.9036000001
2026-01-23 13:00:00+00:00,968081.6167999998,970949.3405999999,967287.1555999999,970147.4292
2026-01-23 14:00:00+00:00,970148.3546,973654.6883999988,963773.2364000002,968548.9766000011
2026-01-23 15:00:00+00:00,968549.1008000011,979489.5782000002,954328.2732,954334.1874000002
2026-01-23 16:00:00+00:00,954334.3884,962253.1632000001,953672.2101999996,956381.5610000003
2026-01-23 17:00:00+00:00,956381.561,959362.1694,939834.6402000008,939996.5406000006
2026-01-23 18:00:00+00:00,939984.3652,948039.9711999999,939882.6182000001,946356.8272
2026-01-23 19:00:00+00:00,946356.8272,950830.0859999999,940750.1463999996,949580.9484000005
2026-01-23 20:00:00+00:00,949581.0268000005,957133.7654000007,947575.8291999997,957050.4520000005
2026-01-23 21:00:00+00:00,957085.9328000001,957871.8346000003,956654.9091999995,957865.4624000003
2026-01-23 22:00:00+00:00,957871.2556,957894.9648,949793.3488,951157.3173999999
2026-01-23 23:00:00+00:00,951158.3530000001,951748.1118000001,949379.7427999998,951741.3867999997
2026-01-24 00:00:00+00:00,951741.3867999997,954326.8028000001,949330.8938000002,954036.3298000005
2026-01-24 01:00:00+00:00,954036.3298000005,958247.9575999997,952407.8018000002,957762.2683999995
2026-01-24 02:00:00+00:00,957762.6425999999,957763.083,952494.2856,952500.9219999996
2026-01-24 03:00:00+00:00,952500.9219999996,952500.9219999996,951800.6817999997,951962.6897999995
2026-01-24 04:00:00+00:00,951963.1524,951963.1602,949866.7583999991,951112.7393999997
2026-01-24 05:00:00+00:00,951112.7394,951112.7394,949018.2551999998,950209.1659999992
2026-01-24 06:00:00+00:00,950142.3533999999,950142.3533999999,949483.8679999999,949487.9383999999
2026-01-24 07:00:00+00:00,949434.57,949483.6589999994,948698.5359999996,948698.5359999996
2026-01-24 08:00:00+00:00,948684.5434,948685.0917999999,947959.8175999998,947959.8771999998
2026-01-24 09:00:00+00:00,947959.8772,947976.9604,945493.7651999994,945493.7651999994
2026-01-24 10:00:00+00:00,945493.7652,945500.2662,945046.6340000001,945046.6340000001
2026-01-24 11:00:00+00:00,945049.0623999999,945049.1302,943851.9820000001,943914.4353999997
2026-01-24 12:00:00+00:00,943914.2577999999,951802.3238000001,943697.2689999999,951795.8672
2026-01-24 13:00:00+00:00,951795.8672,951845.3045999999,942668.0616000006,944795.8572000002
2026-01-24 14:00:00+00:00,944795.5158000002,947082.7923999998,933964.9175999997,933966.8491999997
2026-01-24 15:00:00+00:00,933966.8492,935381.8788,931152.231,931774.5182000002
2026-01-24 16:00:00+00:00,931774.5182,934141.2433999998,931516.4513999998,934141.0237999997
2026-01-24 17:00:00+00:00,934141.0238,937324.0112000001,933962.3803999999,937102.8324000003
2026-01-24 18:00:00+00:00,937102.8324,937548.6274,936868.8768,937278.7088000003
2026-01-24 19:00:00+00:00,937279.9592,937316.128,931173.7208,931195.5743999998
2026-01-24 20:00:00+00:00,931195.5055999998,931780.8227999998,931068.2437999998,931749.2789999996
2026-01-24 21:00:00+00:00,931749.2789999996,932113.2164,930392.8085999998,930417.4267999998
2026-01-24 22:00:00+00:00,930417.4268,930431.6788,927011.1274000001,927145.3656
2026-01-24 23:00:00+00:00,928102.8548,930841.1778000002,926941.789,930538.7874000003
2026-01-25 00:00:00+00:00,930538.7874,930538.7874,930256.4297999999,930291.7246
2026-01-25 01:00:00+00:00,930291.7246,932597.2144,929302.2993999999,929392.8363999999
2026-01-25 02:00:00+00:00,929392.8363999999,929402.2716000001,929271.4022,929328.2851999999
2026-01-25 03:00:00+00:00,929328.2425999999,929464.6342000002,928829.9502000001,929293.8034
2026-01-25 04:00:00+00:00,929292.508,929433.8012000001,929197.8178000001,929329.3804000005
2026-01-25 05:00:00+00:00,929329.3804,929387.5806,928959.0828000001,928978.1246000007
2026-01-25 06:00:00+00:00,928970.2455999999,941616.2464000001,928896.0650000002,934380.2134000009
2026-01-25 07:00:00+00:00,934380.2134,934500.0096000005,934020.3006000002,934047.1464000006
2026-01-25 08:00:00+00:00,934047.1464000006,934417.0030000006,931945.9359999999,932224.1582000012
2026-01-25 09:00:00+00:00,932224.1582,932530.7463999998,931988.367,932165.2656000005
2026-01-25 10:00:00+00:00,932165.2656000005,932429.8348000002,932099.3582000002,932429.8348000002
2026-01-25 11:00:00+00:00,932429.8348,933174.931200001,932418.4634,932956.8776000004
2026-01-25 12:00:00+00:00,932952.0444,933141.9904,928719.614800001,928719.614800001
2026-01-25 13:00:00+00:00,928611.782,928611.782,927931.7362000005,928214.6640000003
2026-01-25 14:00:00+00:00,928214.664,945384.1387999996,927948.3976000003,933412.2760000004
2026-01-25 15:00:00+00:00,933412.2838,933415.6006,930211.1546000002,930211.1546000002
2026-01-25 16:00:00+00:00,930211.1546,970634.8020000011,928114.47,953705.7532000005
2026-01-25 17:00:00+00:00,953705.7532000005,953705.7532000005,951506.2786000004,952152.8810000005
2026-01-25 18:00:00+00:00,952153.0915999999,1001404.9725999994,945410.3664000006,981949.0868000006
2026-01-25 19:00:00+00:00,981948.1306000006,981948.1306000006,964884.4992000001,965219.3664
2026-01-25 20:00:00+00:00,965218.7946,966046.6522000001,950395.8617999998,954891.5674000006
2026-01-25 21:00:00+00:00,954771.206,961224.3902000003,949746.1142000001,951175.3595999999
2026-01-25 22:00:00+00:00,951175.3596,956513.5131999999,950951.1762000003,953983.9877999997
2026-01-25 23:00:00+00:00,953983.996,956875.0036000002,952778.6390000002,954818.8376000004
2026-01-26 00:00:00+00:00,954818.266,955215.4048000001,946445.4778000006,946584.7732000012
2026-01-26 01:00:00+00:00,946584.7732,953127.222,946551.7194,950411.3404000003
2026-01-26 02:00:00+00:00,950309.6797999999,950389.2263999997,947860.2413999999,948036.5230000007
2026-01-26 03:00:00+00:00,947999.6468,948597.1613999997,946836.6824000002,947304.4737999997
2026-01-26 04:00:00+00:00,947306.3436,955313.8080000004,946409.2538000002,951706.5427999994
2026-01-26 05:00:00+00:00,951706.5427999994,952266.1574,950672.2033999994,952156.7526000002
2026-01-26 06:00:00+00:00,952156.7606,952700.8893999998,950029.3309999999,950029.3309999999
2026-01-26 07:00:00+00:00,950016.3814,954806.775,949715.6623999999,954111.6290000003
2026-01-26 08:00:00+00:00,954111.6370000003,956427.5724000005,952675.2351999998,954113.4681999992
2026-01-26 09:00:00+00:00,954113.4682,954132.4715999999,948324.2034000003,952789.5872000002
2026-01-26 10:00:00+00:00,952791.3313999999,956255.9292,952791.3173999999,956119.6464000006
2026-01-26 11:00:00+00:00,956119.6544000006,956192.6606,938524.9576000002,938577.0308000002
2026-01-26 12:00:00+00:00,938577.0388000002,938716.2188000003,937504.5662,937504.5662
2026-01-26 13:00:00+00:00,937504.5662,942603.1040000003,936859.4698000003,937909.9506
2026-01-26 14:00:00+00:00,937909.9586,945013.9922000004,931036.3058000008,945013.3796000005
2026-01-26 15:00:00+00:00,945012.2624000005,946422.9727999995,921627.3269999997,937060.3046000004
2026-01-26 16:00:00+00:00,937060.3046000004,939372.8726000001,930411.0055999992,931072.9631999993
2026-01-26 17:00:00+00:00,931065.8681999999,931065.8681999999,916296.239600001,916825.1254000007
2026-01-26 18:00:00+00:00,916825.1254,919151.1512000001,913154.6954000004,919151.1512000001
2026-01-26 19:00:00+00:00,919163.655,919533.6397999999,914828.3224000004,914947.2892000003
2026-01-26 20:00:00+00:00,914947.2892,914995.3610000003,907661.7196000011,907661.7196000011
2026-01-26 21:00:00+00:00,907650.6626000012,908660.1130000001,906415.5428000009,908640.7590000003
2026-01-26 22:00:00+00:00,908640.7590000003,908640.7590000003,902503.4472000005,902851.7898000003
2026-01-26 23:00:00+00:00,902851.6956,903301.5474000004,878906.7530000005,879640.2210000005
2026-01-27 00:00:00+00:00,879640.1998,883025.1792000005,879588.1228000002,880299.7792000001
2026-01-27 01:00:00+00:00,880303.1806,881982.616,878604.7374000002,881388.4938000002
2026-01-27 02:00:00+00:00,881388.5466,882156.6727999998,881184.6833999997,882132.7403999998
2026-01-27 03:00:00+00:00,882132.7403999998,883013.7534,881235.7414,883013.7534
2026-01-27 04:00:00+00:00,883015.4975999999,883296.3376000002,881354.6938000002,881497.9012000001
2026-01-27 05:00:00+00:00,881497.9012000001,882632.5358000001,881489.4548000001,881839.0114000001
2026-01-27 06:00:00+00:00,881832.0736,881918.0262000004,879728.1234,879990.9846000007
2026-01-27 07:00:00+00:00,879990.9846000007,881122.308,879990.9846000007,880882.1443999998
2026-01-27 08:00:00+00:00,880883.7734,880953.2866000005,879530.1890000001,879685.3355999993
2026-01-27 09:00:00+00:00,879685.3236,879766.2309999998,878717.2746000004,878799.0796000006
2026-01-27 10:00:00+00:00,878799.0912,881233.8074000005,878427.8156000002,880858.5298000007
2026-01-27 11:00:00+00:00,880858.6996000007,880873.0944000004,879703.0312000001,880531.8994000008
2026-01-27 12:00:00+00:00,880532.725,887155.6128000017,879978.1622,879980.8010000003
2026-01-27 13:00:00+00:00,879980.801,882733.9208000001,878626.9103999999,879146.4984000002
2026-01-27 14:00:00+00:00,879146.8888000001,892425.9752000007,878982.9912000003,887600.9326000006
2026-01-27 15:00:00+00:00,887588.0051999999,887626.2049999996,875210.9861999998,877642.4062000011
2026-01-27 16:00:00+00:00,877642.5348,880670.9618000002,862378.5127999997,862378.5127999997
2026-01-27 17:00:00+00:00,862378.5127999997,862710.2764000001,853514.1354000011,855479.4620000005
2026-01-27 18:00:00+00:00,855937.9362000006,872225.3184000006,855499.3272000003,864489.2306000007
2026-01-27 19:00:00+00:00,864691.1240000001,875592.6260000004,864384.4072000001,864635.6512000002
2026-01-27 20:00:00+00:00,864651.7690000002,882925.3618,864643.2448,873133.0948000008
2026-01-27 21:00:00+00:00,873099.5568,874972.7636000001,854672.7306000002,854965.1974000006
2026-01-27 22:00:00+00:00,855038.6542,860761.8044000005,855038.6358,856890.5586000003
2026-01-27 23:00:00+00:00,856891.5386,901775.867400001,855574.4772000004,900059.2526000004
2026-01-28 00:00:00+00:00,900059.2362,900124.4711999998,882050.2344000003,883303.8748000002
2026-01-28 01:00:00+00:00,883303.7062,890305.5724000003,881706.9276,888264.9546000006
2026-01-28 02:00:00+00:00,888264.9546,888265.2074000001,876532.1812000006,878482.8772000007
2026-01-28 03:00:00+00:00,878482.7760000007,878553.8971999997,873013.1318000003,873013.1318000003
2026-01-28 04:00:00+00:00,873011.8906,879602.9502000002,867874.5404000004,867955.5468000005
2026-01-28 05:00:00+00:00,867955.5262000001,867955.5262000001,866933.3212000007,867269.580000001
2026-01-28 06:00:00+00:00,867269.580000001,874738.5164000008,866493.8322,874735.8952000008
2026-01-28 07:00:00+00:00,874735.8952,874761.665,868030.9504000003,868327.6492000006
2026-01-28 08:00:00+00:00,868327.6492000006,868457.1886000002,867430.0280000003,867492.0642000003
2026-01-28 09:00:00+00:00,867492.0642,901428.4708000009,866114.8988000007,901428.4708000009
2026-01-28 10:00:00+00:00,901466.201,920203.6251999995,868946.4954000002,886122.3254000009
2026-01-28 11:00:00+00:00,886124.2526,925607.1360000005,884646.1568000005,886651.2302000006
2026-01-28 12:00:00+00:00,886674.3418,886674.3418,883719.3224000005,884671.0334
2026-01-28 13:00:00+00:00,884671.0636,888579.6490000011,884103.4426000004,888526.8640000013
2026-01-28 14:00:00+00:00,888527.1832,896856.0597999989,883096.4838000003,894940.0828000011
2026-01-28 15:00:00+00:00,894936.4201999999,895879.1442000003,892978.0270000004,892980.1692000005
2026-01-28 16:00:00+00:00,892980.1548000005,893854.2206000005,891600.6807999996,893853.5534000004
2026-01-28 17:00:00+00:00,893828.1558,893828.1558,881442.0010000005,888561.7948000013
2026-01-28 18:00:00+00:00,888538.9814000002,894572.1188000002,884302.1614,885698.5778000002
2026-01-28 19:00:00+00:00,885698.9308000002,902093.4892000002,885678.884,902060.9612000003
2026-01-28 20:00:00+00:00,902061.6106,914504.3814,902054.5676000003,910243.8288000001
2026-01-28 21:00:00+00:00,910332.6798,910659.7848000001,898769.0253999998,898844.253
2026-01-28 22:00:00+00:00,898844.209,898855.5556000001,896218.7260000001,898500.6136
2026-01-28 23:00:00+00:00,898500.6136,898629.0719999997,896178.0863999999,896374.6619999998
2026-01-29 00:00:00+00:00,896374.662,896785.0171999999,895060.42,895908.7924000002
2026-01-29 01:00:00+00:00,895908.817,896399.0088,894510.64,896393.0523999999
2026-01-29 02:00:00+00:00,896393.0524,898276.8824000004,892483.2532000011,894728.8538000007
2026-01-29 03:00:00+00:00,894729.0506000001,896498.0770000002,894596.1252000001,895174.3632000008
2026-01-29 04:00:00+00:00,895174.3632,895299.6828000001,892784.6810000003,894139.0258000003
2026-01-29 05:00:00+00:00,894139.0258,895138.2883999997,893888.2674000005,895077.2112
2026-01-29 06:00:00+00:00,895076.8686,895225.2754000002,889006.3731999999,889187.9254000003
2026-01-29 07:00:00+00:00,889152.6388,889262.8365999999,888971.1738000001,889079.1446000002
2026-01-29 08:00:00+00:00,889079.1446000002,909223.1642000005,888563.2554,888777.9836000003
2026-01-29 09:00:00+00:00,888777.9836,888777.9836,887964.4308,888101.5198000005
2026-01-29 10:00:00+00:00,888101.5198000005,888102.7724,884570.9650000002,887549.0358000004
2026-01-29 11:00:00+00:00,887549.0358000004,890636.8970000006,885621.0567999998,885970.2352000003
2026-01-29 12:00:00+00:00,885970.2352,885977.7612,883486.0276,884095.0114
2026-01-29 13:00:00+00:00,884095.0114,886526.5196000001,883999.0856000002,886466.5118000007
2026-01-29 14:00:00+00:00,886466.5192,886679.4586,874868.936199999,874889.6809999989
2026-01-29 15:00:00+00:00,874872.5938,891754.8967999995,861283.3488,891754.8967999995
2026-01-29 16:00:00+00:00,891763.0048000001,916530.8960000006,878127.9733999998,916530.8960000006
2026-01-29 17:00:00+00:00,916530.3563999998,918598.0401999997,878432.6087999989,878955.7707999989
